name1,name2,is_match,name1_clean,name2_clean,cosine_sim,sbert_sim,jaro_sim,metaphone_match,Levenshtein,jaccard,token_set_ratio,complete_overlap,similar_gender,is_abbreviation,predicted_match,match_probability
Garima Khurana,GarimaKhurana,1,garima khu rana,garima khurana,0.7982170504421523,0.7664063,0.9866666666666667,0,1,0.25,0.97,0,1,1,1,0.960027
Arjun Sur,Sur Arjun,1,arjun sur,sur arjun,1.0,0.96069443,0.5703703703703704,0,8,1.0,1.0,0,1,1,1,0.9302087
Arjun Sur,Arjun sur,1,arjun sur,arjun sur,1.0,1.0000001,1.0,1,0,1.0,1.0,1,1,1,1,0.9952787
Arjun Sur,ArjunSur,1,arjun sur,arju nsur,0.653493114075705,0.3786155,0.9777777777777777,0,2,0.0,0.89,0,1,0,1,0.90760183
Kabir Doshi,Doshi Kabir,1,kabir doshi,doshi kabir,1.0,0.98427135,0.5151515151515151,0,10,1.0,1.0,0,1,1,1,0.9556395
Kabir Doshi,Kabib Doshi,1,kabir doshi,kabib doshi,0.7467777916965077,0.73662937,0.9636363636363636,0,1,0.3333333333333333,0.91,0,1,1,1,0.7775529
Kabir Doshi,KabirDoshi,1,kabir doshi,kabir doshi,1.0,1.0,1.0,1,0,1.0,1.0,1,1,1,1,0.9952787
Samaksh Sule,SamakshSule,1,sam aksh sule,samak shsule,0.49129832619611646,0.67551327,0.9626068376068376,0,3,0.0,0.64,0,1,1,1,0.8829613
Alka Chauhan,Chauhan Alka,1,alka cha uhan,cha uhan alka,1.0,0.98688054,0.7459207459207459,0,9,1.0,1.0,0,1,1,1,0.9541831
Alka Chauhan,AlkaChauhan,1,alka cha uhan,alkac hauhan,0.5102729956511938,0.7081542,0.967948717948718,0,3,0.0,0.88,0,0,0,1,0.8255737
Jonathan Goda,Goda Jonathan,1,jona than goda,goda jona than,1.0,0.9662614,0.7380952380952381,0,10,1.0,1.0,0,1,1,1,0.9567724
Jonathan Goda,Jonathan Gkda,1,jona than goda,jona than gkda,0.6366653015365847,0.76876205,0.9714285714285714,0,1,0.5,0.93,0,1,1,1,0.73366576
Jonathan Goda,JonathanGoda,1,jona than goda,jonath angoda,0.6916076718300742,0.48136532,0.9703296703296703,0,3,0.0,0.81,0,0,0,1,0.919092
Harinakshi Soman,HarinakshiSoman,1,harin akshi soman,harinak shisoman,0.5634339504910715,0.609899,0.975735294117647,0,3,0.0,0.67,0,0,1,1,0.8152909
Mohini Baria,MohiniBaria,1,mohini baria,mohin ibaria,0.7199796426222888,0.5473875,0.9833333333333333,0,2,0.0,0.92,0,0,0,1,0.88428736
Ayushman Sharma,AyushmanSharma,1,ayus hman sharma,ayushma nsharma,0.6209214579171272,0.5942339,0.9608333333333333,0,3,0.0,0.9,0,0,0,1,0.6994865
Dalbir Garde,DalbirGarde,1,dalbir garde,dalbi rgarde,0.7438063840760487,0.55280465,0.9833333333333333,0,2,0.0,0.92,0,0,0,1,0.8757161
Anusha Ganesh,Ganesh Anusha,1,anusha ganesh,ganesh anusha,1.0000000000000004,0.9834284,0.7461538461538462,0,6,1.0,1.0,0,1,1,1,0.81363165
Anusha Ganesh,AnushaGanesh,1,anusha ganesh,anusha ganesh,1.0000000000000004,1.0,1.0,1,0,1.0,1.0,1,1,1,1,0.9952787
Elijah Tak,ElijahTak,1,elijah tak,elij ahtak,0.5451106889560057,0.39585146,0.98,0,2,0.0,0.5,0,1,0,1,0.9557121
Ishanvi Raval,Ishanvr Raval,1,ish anvi raval,ish anvr raval,0.7060001697484144,0.8368969,0.956043956043956,0,1,0.5,0.93,0,1,1,1,0.6615663
Ishanvi Raval,IshanviRaval,1,ish anvi raval,ishanv iraval,0.5370800680403525,0.4133663,0.9474358974358974,0,3,0.0,0.59,0,0,1,1,0.6418231
Jairaj Karnik,Karnik Jairaj,1,jairaj karnik,karnik jairaj,1.0,0.96685016,0.7128205128205128,0,10,1.0,1.0,0,1,1,1,0.95731527
Jairaj Karnik,Jairjj Karnik,1,jairaj karnik,jairjj karnik,0.7692350256833017,0.92884123,0.9358974358974359,1,1,0.3333333333333333,0.92,0,1,1,1,0.9933769
Jairaj Karnik,JairajKarnik,1,jairaj karnik,jairaj karnik,1.0,1.0,1.0,1,0,1.0,1.0,1,1,1,1,0.9952787
Wyatt Gola,Gola Wyatt,1,wyatt gola,gola wyatt,1.0000000000000002,0.95713353,0.5166666666666667,0,10,1.0,1.0,0,1,1,1,0.9494502
Wyatt Gola,WyattGola,1,wyatt gola,wyat tgola,0.6825173625688135,0.27399912,0.98,0,2,0.0,0.9,0,0,0,1,0.857819
Jairaj Jaggi,Jairaj oaggi,1,jairaj jaggi,jairaj oaggi,0.8055571301039484,0.75433326,0.9666666666666666,0,1,0.3333333333333333,0.92,0,1,1,1,0.7953103
Jairaj Jaggi,JairajJaggi,1,jairaj jaggi,jaira jjaggi,0.7967807749724298,0.752116,0.9833333333333333,0,2,0.0,0.58,0,0,1,1,0.9858143
Ladli Vaidya,Ladli Vaidga,1,ladli vaidya,ladli vaidga,0.7563268404106935,0.91119236,0.9666666666666666,0,1,0.3333333333333333,0.92,0,1,1,1,0.8855401
Ladli Vaidya,LadliVaidya,1,ladli vaidya,ladli vaidya,1.0,1.0,1.0,1,0,1.0,1.0,1,1,1,1,0.9952787
Simon Baria,SimonBaria,1,simon baria,simon baria,1.0,1.0,1.0,1,0,1.0,1.0,1,1,1,1,0.9952787
Gaurang Golla,Golla Gaurang,1,gau rang golla,golla gau rang,0.9999999999999997,0.98766494,0.7623376623376624,0,12,1.0,1.0,0,1,1,1,0.9624939
Quincy Handa,QuincyHanda,1,quincy handa,quinc yhanda,0.7237170447652008,0.39742577,0.9833333333333333,0,2,0.0,0.5,0,0,0,1,0.95972633
Jonathan Nath,Nath Jonathan,1,jona than nath,nath jona than,1.0,0.9658414,0.8571428571428571,0,9,1.0,1.0,0,1,1,1,0.93991375
Jonathan Nath,Jonathan Njth,1,jona than nath,jona than njth,0.8661673891787446,0.7964413,0.9714285714285714,0,1,0.5,0.93,0,1,1,1,0.74944526
Jonathan Nath,JonathanNath,1,jona than nath,jonath annath,0.6881684423148635,0.5548632,0.9703296703296703,0,3,0.0,0.59,0,0,0,1,0.95104223
Idika Choudhry,Choudhry Idika,1,idika chou dhry,chou dhry idika,1.0000000000000002,0.9428835,0.6707070707070706,0,12,1.0,1.0,0,1,1,1,0.9617198
Idika Choudhry,Idika Choudhgy,1,idika chou dhry,idika chou dhgy,0.764401776287615,0.91327864,0.9733333333333334,0,1,0.5,0.93,0,1,1,1,0.8903135
Idika Choudhry,IdikaChoudhry,1,idika chou dhry,idikac houdhry,0.6506148750691301,0.5857326,0.9723809523809525,0,3,0.0,0.9,0,0,0,1,0.860565
Wriddhish Setty,Setty Wriddhish,1,wrid dhish setty,setty wrid dhish,1.0,0.97933847,0.6401515151515151,0,12,1.0,1.0,0,1,1,1,0.96645975
Wriddhish Setty,WriddhishSetty,1,wrid dhish setty,wriddhi shsetty,0.6333154293639787,0.4109339,0.9608333333333333,0,3,0.0,0.77,0,0,1,1,0.65566164
Nirja Bandi,Bandi Nirja,1,nirja bandi,bandi nirja,1.0000000000000002,0.99076766,0.6147186147186147,0,10,1.0,1.0,0,1,1,1,0.9556395
Nirja Bandi,Nirja Btndi,1,nirja bandi,nirja btndi,0.7962019772027382,0.72070557,0.9636363636363636,0,1,0.3333333333333333,0.91,0,1,1,1,0.7491056
Nirja Bandi,NirjaBandi,1,nirja bandi,nirja bandi,1.0000000000000002,1.0000001,1.0,1,0,1.0,1.0,1,1,1,1,0.9952787
Rachita Atwal,Atwal Rachita,1,rac hita atwal,atwal rac hita,1.0,0.98823375,0.7936507936507936,0,12,1.0,1.0,0,1,1,1,0.9530182
Rachita Atwal,RachitanAtwal,1,rac hita atwal,rachit anatwal,0.5989361441877673,0.6548562,0.9307692307692308,0,3,0.0,0.64,0,0,1,1,0.8480061
Rachita Atwal,RachitaAtwal,1,rac hita atwal,rachit aatwal,0.5944378896470927,0.666005,0.9474358974358974,0,3,0.0,0.67,0,0,1,1,0.5963364
Garima Rajan,Rajan Garima,1,garima rajan,rajan garima,1.0,0.98291767,0.626984126984127,0,10,1.0,1.0,0,1,1,1,0.9703789
Garima Rajan,GarimaRajan,1,garima rajan,garim arajan,0.7306487890090207,0.6531574,0.9833333333333333,0,2,0.0,0.5,0,0,0,1,0.9717559
Qasim Srinivas,Qasem Srinivas,1,qasim srin ivas,qasem srin ivas,0.7138732918117929,0.9521438,0.9022222222222223,1,1,0.5,0.93,0,1,1,1,0.99171877
Qasim Srinivas,QasimSrinivas,1,qasim srin ivas,qasims rinivas,0.6812747117939529,0.5756946,0.9723809523809525,0,3,0.0,0.62,0,1,0,1,0.925759
Rishi Hora,Hora Rishi,1,rishi hora,hora rishi,1.0,0.9780104,0.5666666666666667,0,9,1.0,1.0,0,1,1,1,0.9529856
Rishi Hora,Ryshi Hora,1,rishi hora,ryshi hora,0.6505227329680451,0.805118,0.9066666666666667,1,1,0.3333333333333333,0.9,0,1,1,1,0.9279173
Rishi Hora,RishiHora,1,rishi hora,rish ihora,0.6387144205072368,0.5270381,0.98,0,2,0.0,0.9,0,0,0,1,0.8652184
Rajata Kata,Rajfta Kata,1,rajata kata,rajfta kata,0.6417084065374673,0.769573,0.8875757575757576,0,1,0.3333333333333333,0.91,0,1,1,1,0.5796307
Rajata Kata,RajataKata,1,rajata kata,rajat akata,0.6898373096137274,0.6325489,0.9818181818181818,0,2,0.0,0.91,0,0,0,1,0.88008726
Tristan Kata,TristanKata,1,tri stan kata,trist ankata,0.42670184467691713,0.6495707,0.9626068376068376,0,3,0.0,0.64,0,0,0,1,0.886495
Rachana Sant,Sant Rachana,1,rac hana sant,sant rac hana,1.0,0.9836467,0.7459207459207459,0,8,1.0,1.0,0,1,1,1,0.94014233
Rachana Sant,Rochana Sant,1,rac hana sant,roc hana sant,0.5632338869132588,0.8347145,0.8538461538461539,1,1,0.5,0.92,0,1,1,1,0.940302
Rachana Sant,RachanaSant,1,rac hana sant,racha nasant,0.4807624183539321,0.4661044,0.9626068376068376,0,3,0.0,0.56,0,0,0,1,0.92927593
Faraj Dugar,Dugar Faraj,1,faraj dugar,dugar faraj,1.0000000000000002,0.9909677,0.5858585858585857,0,8,1.0,1.0,0,1,1,1,0.9386014
Faraj Dugar,Faraj Dvgar,1,faraj dugar,faraj dvgar,0.6264159339853704,0.7077652,0.9636363636363636,0,1,0.3333333333333333,0.91,0,1,1,1,0.5993509
Faraj Dugar,FarajDugar,1,faraj dugar,faraj dugar,1.0000000000000002,1.0,1.0,1,0,1.0,1.0,1,1,1,1,0.9952787
Yachana Sampath,Yachana Sampoth,1,yac hana sam path,yac hana sam poth,0.734307403287307,0.83974445,0.9764705882352941,1,1,0.6,0.94,0,1,1,1,0.98614967
Yachana Sampath,YachanaSampath,1,yac hana sam path,yachana sampath,0.5813041238413873,0.6251606,0.941437908496732,0,2,0.0,0.56,0,0,1,1,0.78729486
Anya Seshadri,Anya Sesoadri,1,anya sesh adri,anya seso adri,0.8378190497460283,0.9435717,0.9714285714285714,0,1,0.5,0.93,0,1,1,1,0.913487
Anya Seshadri,AnyaSeshadri,1,anya sesh adri,anyase shadri,0.5400574882764461,0.6697143,0.9703296703296703,0,3,0.0,0.59,0,0,1,1,0.9698877
Ati Suri,Suri Ati,1,ati suri,suri ati,1.0,0.9710281,0.5833333333333334,0,6,1.0,1.0,0,1,1,1,0.8187672
Ati Suri,AtiSuri,1,ati suri,ati suri,1.0,1.0,1.0,1,0,1.0,1.0,1,1,1,1,0.9952787
Indrajit Ray,IndrajitRay,1,indr ajit ray,indra jitray,0.5313528895208182,0.42165262,0.967948717948718,0,3,0.0,0.64,0,0,0,1,0.9405408
Jeremiah Loyal,Loyal Jeremiah,1,jere miah loyal,loyal jere miah,0.9999999999999999,0.99151886,0.7000000000000001,0,12,1.0,1.0,0,1,1,1,0.96121216
Jeremiah Loyal,Jeremiah Liyal,1,jere miah loyal,jere miah liyal,0.7562026166372765,0.63628197,0.9733333333333334,1,1,0.5,0.93,0,1,1,1,0.9600386
Jeremiah Loyal,JeremiahLoyal,1,jere miah loyal,jeremi ahloyal,0.518741135285026,0.43737113,0.9723809523809525,0,3,0.0,0.55,0,0,0,1,0.95154065
Tripti Batta,Tripti Batha,1,tripti batta,tripti batha,0.7801385944150365,0.74506474,0.9666666666666666,0,1,0.3333333333333333,0.92,0,1,1,1,0.78185874
Tripti Batta,TriptiBatta,1,tripti batta,tript ibatta,0.6761999386175825,0.6170683,0.9833333333333333,0,2,0.0,0.92,0,0,0,1,0.8703844
Omya Sachdev,OmyaSachdev,1,omya sac hdev,omyas achdev,0.6108270514531244,0.672649,0.967948717948718,0,3,0.0,0.8,0,0,0,1,0.89288896
Qasim Korpal,QasimKorpal,1,qasim korpal,qasim korpal,1.0,1.0000002,1.0,1,0,1.0,1.0,1,1,1,1,0.9952787
Amol Patla,AmolPatla,1,amol patla,amol patla,1.0000000000000002,1.0,1.0,1,0,1.0,1.0,1,1,1,1,0.9952787
Bimala Ramanathan,Ramanathan Bimala,1,bimala raman athan,raman athan bimala,1.0000000000000002,0.9865868,0.7555555555555555,0,12,1.0,1.0,0,1,1,1,0.9607168
Bimala Ramanathan,Bimaea Ramanathan,1,bimala raman athan,bimaea raman athan,0.7581865639129224,0.9350256,0.9777777777777777,0,1,0.5,0.94,0,1,1,1,0.93612355
Bimala Ramanathan,BimalaRamanathan,1,bimala raman athan,bimalara manathan,0.6624791486712669,0.54025793,0.9771241830065359,0,3,0.0,0.63,0,0,0,1,0.91909665
Falan Nori,Nori Falan,1,falan nori,nori falan,1.0,0.9783149,0.5166666666666667,0,10,1.0,1.0,0,1,1,1,0.9556395
Falan Nori,FalanNori,1,falan nori,fala nnori,0.7208780857574758,0.6822994,0.98,0,2,0.0,0.9,0,0,1,1,0.8661976
Daksha Oza,Oza Daksha,1,daksha oza,oza daksha,0.9999999999999998,0.98788387,0.7416666666666667,0,8,1.0,1.0,0,1,1,1,0.94014233
Daksha Oza,Dakcha Oza,1,daksha oza,dakcha oza,0.7095411784265954,0.8166157,0.9533333333333333,1,1,0.3333333333333333,0.9,0,1,1,1,0.97462714
Daksha Oza,DakshaOza,1,daksha oza,daks haoza,0.6556001061045613,0.42564702,0.98,0,2,0.0,0.9,0,0,0,1,0.8652184
Aahana Patla,AahanaPatla,1,aahana patla,aahan apatla,0.8236457626329269,0.6870825,0.9833333333333333,0,2,0.0,0.92,0,0,0,1,0.8559672
